,title,imdb_id,budget,revenue
694,Orange Grove,-1,-1,-1
695,Pontiac's Rebellion,-1,-1,-1
696,Moments Within Moments,865618,0,0
697,Power Trip,38608,0,0
698,The Three Princes,-1,-1,-1
699,Riot Acts: Flaunting Gender Deviance in Music Performance,322699,0,0
700,Soul Diaspora,-1,-1,-1
701,Street Lure,-1,-1,-1
702,The Dreadnaughts,-1,-1,-1
703,The Unreturned,163164,0,0
704,The Man from Nowhere,798083,0,0
705,Total Badass,56580,0,0
706,Welcome to Blakroc,-1,-1,-1
707,Who the F Is Buddy Applebaum,321854,0,0
708,Magic Valley,160122,0,0
709,Heart String Marionette,125134,20000,0
710,Last Kung Fu Monk,73819,0,0
711,Hero,177572,165000000,657827828
712,Archipelago,64655,0,0
713,Sweet Lorraine,332745,0,0
714,500 Fireflies,-1,-1,-1
715,#ShagKids- Carolina Shag Dance Kids,-1,-1,-1
716,Another Christmas,86778,0,0
717,Chasing Rabbits,882500,0,0
718,Scam City,-1,-1,-1
719,Take A Ride: Miami Edition Documentary,-1,-1,-1
720,Islands of Creation,346146,0,0
721,Horns,149509,0,0
722,Leap,25195,19000000,32686500
723,91 Nights a Left to Tell story,-1,-1,-1
724,The Vatican Rules,605617,0,0
725,Superheroes,71905,0,0
726,Exodus: Gods and Kings,147441,140000000,268031828
727,Out on a Lim,880026,0,0
728,To Kill Jane,-1,-1,-1
729,Three Feet Over Boston,-1,-1,-1
730,Untitled Aha USA Project #1,-1,-1,-1
731,Invitation to Darkness,-1,-1,-1
732,Cartel War,142315,0,0
733,Goodbye Promise,581056,0,0
734,Boobs,294234,10000,0
735,Biker Fox,271485,0,0
736,Brainwashed Love,-1,-1,-1
737,Butterfly Wings,88064,0,0
738,Calvin's Dream,-1,-1,-1
739,Driven by the Sound,-1,-1,-1
740,A Little Closer,129611,0,0
741,Route Irish,59065,0,0
742,Rien à déclarer,52077,28000000,93800000
743,Phantom Song,-1,-1,-1
744,Apple Cinema,887149,0,0
745,Arkansas Dairy Bars: Neat Eats and Cool Treats,-1,-1,-1
746,Star-Crossed: The Film,864783,0,0
747,Tear Down,751550,0,0
748,Fire on Ice: The Peyton Compton Story,-1,-1,-1
749,Songs for Hope,-1,-1,-1
750,Veterans Journey Home: On Black Mountain,-1,-1,-1
751,There's a Killer Out Killing People,-1,-1,-1
752,Born to Raise Hell,46103,10000000,0
753,Growing Magic: The Mickey Mouse Cornfield Story,777835,0,0
754,Candlebox - Far Behind,-1,-1,-1
755,Food Matters,26018,0,0
756,Frontwards,-1,-1,-1
757,Four Lovers,59507,0,0
758,I'll Never Make a Movie About Michael Bolton Again,-1,-1,-1
759,Into the World,645487,0,0
760,RiffTrax Live: Amityville 4: The Evil Escapes,890367,0,0
761,Here. Is. Better.,-1,-1,-1
762,Melvin Smarty,682782,0,0
763,Forever Golden! A Celebration of the Golden Girls,872463,0,0
764,The Adults in the Room,508365,0,0
765,The Ninja Way,333006,0,0
766,The One Man Beatles,570790,0,0
767,By Sword or by Fire,662952,0,0
768,The Penitent Man,145932,500,0
769,The Way It Went Down,-1,-1,-1
770,Up in the Attic,-1,-1,-1
771,Vampire City 2: Rock 'N Roll Zombies from Outer Space,777739,2500,0
772,Wasting Away,33789,1000000,0
773,Welcome to the Underground,-1,-1,-1
774,Daddy's Home,274167,50000000,242786137
775,Kegger,582652,0,0
776,"How, What and Why",-1,-1,-1
777,American/Indian,303227,0,0
778,Snag,622015,0,0
779,Lofi Cherokee: The Movie,-1,-1,-1
780,Molding Giants,-1,-1,-1
781,The Outsiders,227,10000000,33697647
782,Butta American 2021,-1,-1,-1
783,The Viral Effect - 2020,-1,-1,-1
784,Basilicata Coast to Coast,43200,0,0
785,Welcome to the South,310927,0,0
786,Brownian Movement,70761,0,0
787,Rudra Thandavam,875524,0,0
788,Grave Reality,-1,-1,-1
789,The Basement,801335,0,0
790,Heaven Wants Out,-1,-1,-1
791,Lost Kisses,-1,-1,-1
792,Writers Block,363568,0,0
793,Morning Comes So Soon,726744,0,0
794,Life After BOB: The Chalice Study,-1,-1,-1
795,Scattered Puzzle,-1,-1,-1
796,The River Runner,858054,0,0
797,Silent Odyssey,-1,-1,-1
798,Something's Gonna Live,109516,0,0
799,On the Way Home,320319,0,0
800,Aleksandar II,-1,-1,-1
801,Almost Kings,62503,0,0
802,What's Going On?,521096,0,0
803,Legendary Hole: Best of Ian Jay,-1,-1,-1
804,Manhandled,36461,0,0
805,IMBPREZ,-1,-1,-1
806,Payton's caper,-1,-1,-1
807,On a Night Like Tonight,-1,-1,-1
808,Dateomatic,-1,-1,-1
809,Doc vs Parkinson's,-1,-1,-1
810,Hashtag,777923,0,0
811,Black Christmas: 2021 Remake,-1,-1,-1
812,"The Shadow, the Drinker, and the Human Cargo",-1,-1,-1
813,The Brazilian Palestine,518618,0,0
814,Crystal,291167,0,0
815,Monsters in the Closet,258785,0,0
816,Chicken Stew 10: Out of the Barn,662470,0,0
817,The Science of Fear,-1,-1,-1
818,Fanaddict,-1,-1,-1
819,Hell Fire,301417,0,0
820,Playing House,69854,0,0
821,Beautiful Lies,580501,0,0
822,Spectrauma,419758,0,0
823,Trust,44945,9500000,120000
824,Megalodon Rising,866462,0,0
825,Crew 2 Crew,98559,2000000,0
826,Always,614409,0,0
827,Go! Go! Cory Carson: Chrissy Takes the Wheel,876576,0,0
828,Trek Nation,81899,0,0
829,Girl Daddy,734919,0,0
830,Lady Gaga: Glory,-1,-1,-1
831,Destiny: A Love Story Gone Wrong,-1,-1,-1
832,Proper Pronouns,739118,0,0
833,Sounds of the Dead: E.V.P.,-1,-1,-1
834,Tom,587807,50000000,132000000
835,Full Out: Inside Ohio Show Choir,805111,15000,0
836,Biosphere,349439,0,0
837,High Stakes Game,-1,-1,-1
838,Shanty Town,704435,0,0
839,Triumph: Rock & Roll Machine,865295,0,0
840,Birth of Speed,-1,-1,-1
841,LEFTOVER FEELINGS: a Studio B Revival,-1,-1,-1
842,Return of the Wolves,485289,0,3090000
843,Boome Satellites in Texas,865149,57000,0
844,La Folie du Décret du Frère,-1,-1,-1
845,Annabelle Sethupathi,864403,0,0
846,Candy Coated Christmas,866129,0,0
847,Silk Theory,-1,-1,-1
848,Angeliena,880003,0,0
849,Tales of a Fifth Grade Robin Hood,866347,0,0
850,The Shrink,66668,6000000,0
851,The Passenger,737342,0,0
852,The Contract,1441,25000000,5549200
853,Yamakoshi: The Recovery of a Tiny Japanese Village,705099,0,0
854,The Game of Juan's Life,508050,0,0
855,Lock Up,9972,24000000,22099847
856,Human Centipede 2: Tom Six Discusses the Story Concept,-1,-1,-1
857,Moments and Truths,-1,-1,-1
858,Dawning,65348,0,0
859,Dreams in Copenhagen,-1,-1,-1
860,Redlight,107201,0,0
861,The Morrison Project,434780,10,6
862,Katrina Babies,866074,0,0
863,Irreconcilable Differences,47874,0,12384120
864,Panchhi,869062,0,0
865,Please Kill Me,878615,0,0
866,Dancing with the Dead: The Life and Times of Red Pine,-1,-1,-1
867,Loser,10642,0,0
868,CRAM,878777,0,0
869,Paralysis,568909,0,0
870,Thello,-1,-1,-1
871,Mary Marie,210957,0,0
872,Nisei Stories of Wartime Japan,-1,-1,-1
873,Normal Life,23223,0,0
874,Not Quite College,-1,-1,-1
875,Passenger Seat,799391,0,0
876,Paused in Time,577691,0,0
877,Pelada,228148,0,0
878,Pinned,107954,0,0
879,Single Not Searching,-1,-1,-1
880,Putty Hill,55893,0,48132
881,Red Hill,45569,0,324424
882,Tales of the Inexplicable,-1,-1,-1
883,Ride the Divide,49445,0,0
884,Rocksteady,83722,0,0
885,Save the World,27295,0,0
886,Yudao,-1,-1,-1
887,Scrap Vessel,125346,0,0
888,Shadow Falls Memorial,-1,-1,-1
889,Silent Shame,-1,-1,-1
890,Alice in Panchalinadu,866003,0,0
891,Wolf Sheep,350037,0,0
892,Station Identification: The Story of WTLW-TV,-1,-1,-1
893,How to get Away with Robbery,-1,-1,-1
894,Life with Bubba Vol. 1,-1,-1,-1
895,Ratchet City Blues: A Documentary Film,-1,-1,-1
896,Rachael Cavalli,-1,-1,-1
897,Mass of the Ages: Discover the Traditional Latin Mass,871522,0,0
898,Forgotten Victory,713436,0,0
899,SIn,681887,20000000,0
900,Qazaq History of the Golden Man,900439,0,0
901,Star 69,-1,-1,-1
902,Movie for a Dreary Afternoon,866411,0,0
903,A Mannequin in Static,-1,-1,-1
904,Again,16996,20000000,136267476
905,Babe's and Ricky's Inn,168768,0,0
906,Charles Beaumont: the Short Life of Twilight Zone's Magic Man,747976,25000,0
907,Delivery,146239,26000000,51164106
908,Everything Must Go,45658,5000000,2614773
909,Milk Money,8986,0,18137661
910,Human Eaters,-1,-1,-1
911,Jealous of the Birds,-1,-1,-1
912,Justicia para mi hermana,301738,0,0
913,Lenox Avenue,372117,0,0
914,The New Republic,205623,25000,0
915,39 Seconds,-1,-1,-1
916,Through Treasure's Door,797735,0,0
917,Behind Treasure's door,-1,-1,-1
918,Byzantium,102780,10000000,89237
919,Cashing Out,611699,0,0
920,Smitty,96999,0,0
921,My Missing Sister,-1,-1,-1
922,Pappy's Graveyard,869071,7000,0
923,The Disappearance of Eleanor Rigby: Him,276401,0,0
924,When Death Comes Knocking,-1,-1,-1
925,The Lie,539649,0,0
926,The Mountain Crumbles,-1,-1,-1
927,The Real Revolutionaries,118527,0,0
928,When Even Angels Wept,-1,-1,-1
929,ANTHRAX XL,-1,-1,-1
930,Whatever It Takes Part 2,-1,-1,-1
931,The Irritable Heart,-1,-1,-1
932,A Twin's Revenge,-1,-1,-1
933,All 4da Green,-1,-1,-1
934,Summoned,181175,0,0
935,Into,324857,90000000,375540831
936,The Secret Legends of Blairsville,-1,-1,-1
937,H20: Street Justice,-1,-1,-1
938,Cólera Morbo,862657,0,0
939,Piss Pigs,-1,-1,-1
940,"Gotti 2: The Final Chapter, Facts Undisputed",-1,-1,-1
941,Curtains,67087,0,0
942,The Three-Way Wedding,72848,0,0
943,Wild Horses and Renegades,-1,-1,-1
944,Less Than or Equal To,-1,-1,-1
945,Juliets,634997,0,0
946,The Wizard 20Twenty,-1,-1,-1
947,Hooked,480978,0,0
948,Dirty Little Secret,198200,0,0
949,Be Known,335464,0,0
950,Beginners,55347,3200000,14311701
951,The Forgotten Tree,-1,-1,-1
952,Angels with Dirty Wings,76660,0,0
953,Almayer's Folly,86815,0,0
954,Line of Duty,346709,0,0
955,The Gloucester 18,726776,0,0
956,2020: A Comedy Special,-1,-1,-1
957,The Pearl River College Story: A Historical Documentary,-1,-1,-1
958,The Romantic,42266,0,0
959,The Trim Reaper,-1,-1,-1
960,Un día menos,268877,0,0
961,With One Voice,189238,0,0
962,"Yesterday, Today & Tomorrow",94781,0,0
963,"You Cannot Start Without Me: Valery Gergiev, Maestro",-1,-1,-1
964,Ariana Grande: In Grande Style,-1,-1,-1
965,The Real Taylor Swift: Wild Dreams,-1,-1,-1
966,They Call Me Zarko - The Ghazaros Demirdjian Story,-1,-1,-1
967,3 Ninjas: Kicking Back,-1,-1,-1
968,FLESH,326284,7500000,163080
969,Swords of Legends: Elegy Curse,-1,-1,-1
970,The Crenshaw Vampire,-1,-1,-1
971,Ballhawks,613233,0,0
972,Beautiful People,61416,0,0
973,"Behind the Confessions: the Life, the Music and the Revival of Radney Foster",-1,-1,-1
974,Czech Peace,75283,0,0
975,Couples,19899,70000000,171844840
976,Till Later Ipanema,-1,-1,-1
977,Doctor Feelgood,802629,0,0
978,Echotone,168044,0,0
979,Paa,26379,3250000,0
980,Battle of the Year,109417,20000000,16549477
981,9/11 No More Pita Bread in the Lunch Bag,-1,-1,-1
982,Beautiful Boy,451915,25000000,7649973
983,Gman: Adventures in... Accounting?!,-1,-1,-1
984,Godley Girls,-1,-1,-1
985,Goodbye Hungaria,-1,-1,-1
986,Greely,763724,0,0
987,Hawaiian Healing,-1,-1,-1
988,Is It Just Me?,54532,0,0
989,Journey to Jemima,-1,-1,-1
990,Julia X,84228,4000000,0
991,Las Vegas Gambling on Water,-1,-1,-1
992,Lost Harmony,637864,0,0
993,Lourdes,41123,2500000,0
994,Love Is Where You Find It,634017,0,0
995,Loving Lampposts,79851,0,0
996,The Traveler,32612,0,0
997,Secret,888910,0,0
998,Soda Springs,94360,0,0
999,Tab Hunter Confidential,324314,0,0
1000,The Heart of Battle,-1,-1,-1
1001,The Uninfected,-1,-1,-1
1002,The Vanishing City,300065,0,0
1003,Tony Bravo in Scenes from a Forgotten Cinema,-1,-1,-1
1004,Welcome to San Pedro,-1,-1,-1
1005,Where Do You Stand? Stories from an American Mill,-1,-1,-1
1006,White Night,491831,0,0
1007,Stay Prayed Up,869628,0,0
1008,Let the Bullets Fly,51533,0,104731450
1009,Good Mourning with a U,865686,0,0
1010,Common Ground: Survivors,-1,-1,-1
1011,The Court,11839,4000000,0
1012,Planet Dune,881460,0,0
1013,A Trip to the Moon,775,5985,0
1014,Hidden Dreams,896487,0,0
1015,Halloween Kickback,878954,0,0
1016,The Willows,47168,12,1
1017,Sole Mates: The Musical,-1,-1,-1
1018,Weldonkrieg,-1,-1,-1
1019,It's Not That Kind of Camp,-1,-1,-1
1020,Chinnanjiru Kiliye,877857,0,0
1021,Escape of Shark,873355,0,0
1022,Dog Gone,74723,0,0
1023,Mental Aquarium: The Collected Short Films and Trailers of Andrew Buckner,-1,-1,-1
1024,Our Top Story,-1,-1,-1
1025,The Last Patriot January 6,-1,-1,-1
1026,Jack the Ripper: London's Most Notorious Killer,-1,-1,-1
1027,Ill Intent,-1,-1,-1
1028,Family Solitaire,-1,-1,-1
1029,Internet Date,327540,0,0
1030,Shaolin,36934,0,0
1031,The Briefs,622526,0,0
1032,The Fight for Water,272595,0,0
1033,Thomas & Friends: All Engines Go - Race for the Sodor Cup,-1,-1,-1
1034,White Boy Brown,-1,-1,-1
1035,But... I Love Her,-1,-1,-1
1036,The Magic Tree,369155,0,0
1037,I Know Kung Fu,-1,-1,-1
1038,This Is Not a Show: Live at the Olympia in Dublin,-1,-1,-1
1039,A View of Love,52259,0,0
1040,Stomp the Yard 2: Homecoming,33473,0,0
1041,The Big Picture,45225,5000000,117463
1042,Songs from the Street,-1,-1,-1
1043,Kala Shehar,870353,0,0
1044,Walking in the Footsteps of the Ancestors,-1,-1,-1
1045,Marcel the Shell with Shoes On,869626,0,0
1046,A Documentary,81167,0,0
1047,Touch the Boulder,-1,-1,-1
1048,Abraham's Children,-1,-1,-1
1049,The 7 Churches of Revelation: Times of Fire,881611,0,0
1050,Couture,719463,0,0
1051,Audience on Tour,-1,-1,-1
1052,Bernie,92591,5000000,9206470
1053,Bumps,622496,0,0
1054,The Letters,218275,0,0
1055,Cha Cha for Twins,137392,0,0
1056,"Close, But Closer",-1,-1,-1
1057,2020: The Dumpster Fire,900441,0,0
1058,Death Valley Project: The Making of the Last Supper Sculpture,-1,-1,-1
1059,Deconvention,-1,-1,-1
1060,Equine Destiny,-1,-1,-1
1061,"Generation Ecstasy: Club Lavela, Atlanta's Southside Boys, and the Feds",-1,-1,-1
1062,Black Market Green: The Whitewashing of the Marijuana Industry,-1,-1,-1
1063,Moments,483898,0,0
1064,Rebound,24122,0,21791288
1065,Little Red,158388,0,0
1066,SF Stories,-1,-1,-1
1067,"Skeeter Hammond: Handles, Hops and the Fourth Dimension",-1,-1,-1
1068,Skydancer,332617,0,0
1069,Snip Snip,562154,0,0
1070,Something Missie in the Life of Jordan Bank,-1,-1,-1
1071,Order Up 2020,-1,-1,-1
1072,Strange Land,904795,0,0
1073,Strange Powers: Stephin Merritt and the Magnetic Fields,47755,0,0
1074,Strangers in the City,115635,0,0
1075,In Gold We Trust,593274,0,0
1076,Beyond the Black Rainbow,50037,1100000,0
1077,Knee socks,-1,-1,-1
1078,Miss Trial,-1,-1,-1
1079,The Gambler Who Wouldn't Die,198235,0,0
1080,Miracle of the Widow,56111,0,0
1081,Mr. Bjarnfreðarson,37700,0,0
1082,Kung Fu Hero,508910,2930000,0
1083,My Dog: An Unconditional Love Story,154773,0,0
1084,The Night of Whirlwind Restaurant,-1,-1,-1
1085,Zebraman 2: Attack on Zebra City,49608,0,0
1086,Low Rollers,-1,-1,-1
1087,The Fall,618162,0,0
1088,We Paid Let Us In! The Legend of Abstract Mindstate,-1,-1,-1
1089,The Seven Faces of Jane,-1,-1,-1
1090,The Mob 2,243935,0,206909
1091,The Drive-Thru Crematorium,-1,-1,-1
1092,Plastic French,884611,0,0
1093,Queen of New York,-1,-1,-1
1094,Wakko's Wish ReWished,-1,-1,-1
1095,Cartoon World (Donyaye Cartoni),-1,-1,-1
1096,Pedro,255745,0,0
1097,Borders and Frontiers of Gender: Rethinking Cabeza de Vaca's Indigenous Encounters 1527-1536,-1,-1,-1
1098,Koora,872235,0,0
1099,The Detective 2,69619,0,0
1100,The Estate,749505,0,0
1101,Paradox Road,-1,-1,-1
1102,Red Poet,-1,-1,-1
1103,SK8 Magic,-1,-1,-1
1104,Flechas y motosierras,-1,-1,-1
1105,Man on the Medal: The Life and Work of Ski Legend Dick Durrance,-1,-1,-1
1106,The Purest Blue,370938,0,0
1107,Prank Bros,-1,-1,-1
1108,Don't Look in the Cellar,46398,0,0
1109,The Back-up Bride,150136,0,0
1110,Killing Bono,54093,0,0
1111,A Novel Romance,311181,0,0
1112,Selling God,98221,0,0
1113,Elysium,68724,115000000,286140700
1114,Captain Phillips,109424,55000000,218791811
1115,When Harry Tries to Marry,58887,0,38261
1116,Thomas A Peeper,-1,-1,-1
1117,The Beethoven Method,-1,-1,-1
1118,The Wild Brothers: Islands of the Four Kings,-1,-1,-1
1119,The Chinese Tourist,-1,-1,-1
1120,Love & Drugs 3 the Ultimate Sacrifice,-1,-1,-1
1121,Jotted with Danny Dunn,-1,-1,-1
1122,The Fight Before Christmas,888652,0,0
1123,Death Breed,-1,-1,-1
1124,Simulacros de liberación,904156,0,0
1125,Land of Gold,869630,0,0
1126,Aaron Boy,-1,-1,-1
1127,H20: Hustlepalooza,-1,-1,-1
1128,H20: Can't Take Me Alive,-1,-1,-1
1129,A Million,499566,0,0
1130,Aliens on Crack,28515,500000,0
1131,Big Bear Medicine Wheel: Healing Mother Earth's Sacred Sites,-1,-1,-1
1132,Some Say No,61940,8100000,0
1133,Crave,91101,0,0
1134,If at First You Don't Succeed: The Virtual Play,-1,-1,-1
1135,Hope Springs,82696,30000000,114281051
1136,In Good Time: The Piano Jazz of Marian McPartland,-1,-1,-1
1137,Inside the Mind: Drive-in Theaters,-1,-1,-1
1138,Possessed,68572,0,0
1139,Secret Reunion,50090,0,0
1140,The Stool Pigeon,48417,10000000,0
1141,Triple Tap,44245,0,0
1142,Lovers,79698,27000000,0
1143,The Sleepover,626393,0,0
1144,The Edge of Never,140918,0,0
1145,Yard Work,258078,0,0
1146,"Attack, Decay, Release",-1,-1,-1
1147,The Bleeding House,45347,0,0
1148,Douchebag,45321,0,0
1149,Dream in American,775273,0,0
1150,Universal Squadrons,67723,3000000,0
1151,The Son of No One,74536,15000000,0
1152,The Divide,38541,3000000,22000
1153,The Possession of David O'Reilly,49847,0,0
1154,The Man from Jalisco Part 3,-1,-1,-1
1155,Expiate,515140,0,0
1156,New York Ninja,870219,0,0
1157,A Brush of Violence,437926,0,0
1158,The Man from Jalisco Part 4,-1,-1,-1
1159,Phoenix Run: Home,790995,0,0
1160,Occupy,134413,0,40952
1161,Strange Dayz,-1,-1,-1
1162,Green Fiction: Pilot,-1,-1,-1
1163,Rubber Pencil Devil,-1,-1,-1
1164,Firefly: The Definitive History,-1,-1,-1
1165,Once in Salem,-1,-1,-1
1166,A Christmas Reckoning,-1,-1,-1
1167,Decisions,70576,0,0
1168,Clean Water,557725,0,0
1169,The Ledge,63493,10000000,610986
1170,The Lost in Paradise Hotel (Podcast),-1,-1,-1
1171,Wiener Dog Nationals,206356,0,0
1172,A Good Life: The Joe Grushecky Story,314731,0,0
1173,Cold Highway,-1,-1,-1
1174,The Kiss,94570,0,0
1175,Flow Interrupt,-1,-1,-1
1176,How Little We Know of Our Neighbours,462860,0,0
1177,Deception,13018,25000000,17772506
1178,Lincoln and Black Hawk,-1,-1,-1
1179,Lives Beyond the War,-1,-1,-1
1180,Paranormal Activity 2,41436,3000000,177512032
1181,W.E.,80591,15000000,868439
1182,Five Thirteen,222581,650000,0
1183,Attorney Paul S. Levine addresses Copyright & Work-for-Hire Law,-1,-1,-1
1184,First Night,175141,0,0
1185,My Family's Secret,45248,0,0
1186,Fair Use and the Right of Publicity featuring Attorney Justin Sterling,-1,-1,-1
1187,"Front Wards, Back Wards",-1,-1,-1
1188,Mutation on Mars,866408,0,0
1189,Hitting the Nuts,67945,0,0
1190,The Four of Us,874965,0,0
1191,Into the Fray: Life in the Last Semester of College,-1,-1,-1
1192,KAI: Home and Belonging in Post-Coup Fiji,-1,-1,-1
1193,"Keep Drinking, Men! the Story of Beer Drinkers in Space",281551,0,0
1194,Keepin On: A Film About the Adam Ezra Group,-1,-1,-1
1195,Lac du Flambeau,-1,-1,-1
1196,Las Hijas,449754,0,0
1197,Walker Percy: A Documentary Film,144606,0,0
1198,NightMist,-1,-1,-1
1199,The Show,567910,0,0
1200,Black and Blue Tears,-1,-1,-1
1201,Hide Away,109894,0,30655
1202,American Gangster Presents: Big 50 - The Delrhonda Hood Story,-1,-1,-1
1203,Faces in the Crowd,70577,15000000,0
1204,Godhead,113142,0,0
1205,Hometown Glory,-1,-1,-1
1206,I Am Nancy,170792,0,0
1207,Jeff Steele and the Lost Civilization of NoyNac,-1,-1,-1
1208,Latino Beginnings,319833,0,0
1209,Rushlights,191824,0,0
1210,Broken Blood,-1,-1,-1
1211,Stuck Between Stations,89883,0,0
1212,Tan Man,395935,0,0
1213,Technicolour Llama,851458,0,0
1214,The Big Deal,45432,0,0
1215,The Magic Mountain,669166,0,0
1216,The Magician King,-1,-1,-1
1217,The Risks and Danger of LNG,-1,-1,-1
1218,The Warrens: A Lake Crescent Mystery,-1,-1,-1
1219,They Call Her Lady Fingers (the Betty Loo Taylor Story),-1,-1,-1
1220,Sanctuary,287590,23000000,17150803
1221,Trinity,36648,65000000,128905366
1222,In the Name of Me and You,-1,-1,-1
1223,Under the Influence,29845,0,0
1224,World Without Women,170832,0,0
1225,The Boy She Met Online,71328,0,0
1226,What Happened to Monday,406990,20000000,27975429
1227,Dead River,220361,0,24
1228,Treasure Hunter,244563,0,0
1229,Lake Forest Park,869432,0,0
1230,The Tecmo Bowl,-1,-1,-1
1231,The Great Escape,5925,4000000,11744471
1232,Daddy Daughter Trip,848367,0,0
1233,Fast & Serious,-1,-1,-1
1234,Nikocado Avocado & Orlin Home 2 - The Sequel,-1,-1,-1
1235,Fair Play,42427,0,0
1236,Evil Weed,170199,0,0
1237,The Professional Idiot,-1,-1,-1
1238,All Kindsa Girls,794142,0,0
1239,Armand,711910,0,0
1240,CAMPFIRE,16315,0,0
1241,Back from the Dead: Hot Rod Documentary,-1,-1,-1
1242,Bad Service,-1,-1,-1
1243,Banana in a Nutshell,115473,0,0
1244,"Boobalogues: Our Breasts, Our Lives",311759,0,0
1245,Born Lucky,399518,0,0
1246,Brush with Life: The Art of Being Edward Biberman,264874,0,0
1247,Cat Calls,649578,0,0
1248,Company 24,-1,-1,-1
1249,Crave,91101,0,0
1250,"Dalai Lama, Colombia",-1,-1,-1
1251,Death Before Slavery,-1,-1,-1
1252,Dying in Your Sleep,-1,-1,-1
1253,Estranged,337085,0,0
1254,For the Sake of the Song: The Story of Anderson Fair,604386,0,0
1255,Forge,66131,0,0
1256,Ghostown,344343,0,0
1257,Joel and Julie,-1,-1,-1
1258,Ride Scare: the Beginning,-1,-1,-1
1259,Angel Camouflaged,70571,4000000,0
1260,Texas Blues - From Corbeil to Houston.,-1,-1,-1
1261,The Ballad of Jacob Wonder and Wesley Precious,-1,-1,-1
1262,The Flying Machine,94820,0,0
1263,The Tijuana Project,-1,-1,-1
1264,NightMist,-1,-1,-1
1265,To Dance with Eleanor,-1,-1,-1
1266,Troll Tour: The Movie,-1,-1,-1
1267,Unfolding Animals,-1,-1,-1
1268,Up and Down Again,-1,-1,-1
1269,Vegas Date,-1,-1,-1
1270,What About the Animals?,-1,-1,-1
1271,The Chemists,629487,0,0
1272,White Shirts with Black Writing,-1,-1,-1
1273,Alemania,338519,0,0
1274,American Boogie,-1,-1,-1
1275,American Road,14342,30000000,6100000
1276,Americatown,226045,0,0
1277,Annabelle & Bear,393822,0,0
