tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,GameShow,History,Music,Musical,News,RealityTV,SciFi,Short,Sport,TalkShow,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector,yearsSinceProduced
tt0312329,Against the Ropes,Against the Ropes,0,2004,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,7052.0,39000000,6432551,0,0,17
tt0312493,Eve,Eve,0,2002,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8,171.0,56000000,142044638,0,0,19
tt0312528,The Cat in the Hat,The Cat in the Hat,0,2003,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,80211.0,109000000,133818283,0,0,18
tt0312549,Veronica Guerin,Veronica Guerin,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,19981.0,17000000,9439660,0,0,18
tt0312700,The Foreigner,The Foreigner,0,2003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,6764.0,35000000,145374099,0,0,18
tt0313088,Jackson,Jackson,0,2008,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,55.0,95000000,226497209,0,0,13
tt0313166,Act as If,Act as If,0,2002,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,11.0,5000000,86362372,0,0,19
tt0313443,Out of Time,Out of Time,0,2003,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,59345.0,50000000,55495563,1,0,18
tt0313503,Punch,Punch,0,2002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,404.0,82000000,89792502,0,0,19
tt0313542,Runaway Jury,Runaway Jury,0,2003,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,95005.0,60000000,80154140,1,0,18
tt0313737,Two Weeks Notice,Two Weeks Notice,0,2002,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,114062.0,60000000,199043242,0,0,19
tt0313911,Agent Cody Banks,Agent Cody Banks,0,2003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,34200.0,28000000,58795814,0,0,18
tt0314080,For Real,For Real,0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,64.0,12000000,101332962,0,0,18
tt0314111,Godzilla Against MechaGodzilla,Gojira X Mekagojira,0,2002,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7,4518.0,8500000,16000000,0,0,19
tt0314331,Love Actually,Love Actually,0,2003,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,450208.0,40000000,244931766,1,0,18
tt0314353,Tears of the Sun,Tears of the Sun,0,2003,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,118369.0,75000000,86468162,0,1,18
tt0314431,Hope Springs,Hope Springs,0,2003,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,6927.0,30000000,114281051,1,0,18
tt0314676,The Singing Detective,The Singing Detective,0,2003,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,8519.0,8000000,337174,1,1,18
tt0314734,Sucker Punch,Sucker Punch,0,2003,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,155.0,82000000,89792502,0,0,18
tt0314942,The Revenge,Zemsta,0,2002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1525.0,23000000,51881013,0,1,19
tt0315297,Twisted,Twisted,0,2004,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,21470.0,50000000,40954603,1,0,17
tt0315327,Bruce Almighty,Bruce Almighty,0,2003,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,386353.0,80000000,484592874,1,0,18
tt0315431,Constellation,Constellation,0,2005,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,659.0,7200000,23006533,0,0,16
tt0315600,Flowers,Flowers,0,2002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,80.0,10000000,46720491,0,0,19
tt0315733,21 Grams,21 Grams,0,2003,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,231548.0,20000000,60427839,1,1,18
tt0315824,The Big Bounce,The Big Bounce,0,2004,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,18112.0,50000000,6808550,1,0,17
tt0315983,House of Sand and Fog,House of Sand and Fog,0,2003,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,67213.0,16500000,16942795,1,0,18
tt0316062,Johnny,Johnny,0,2003,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1087.0,45000000,160078586,0,0,18
tt0316160,Last Dance,Last Dance,0,2002,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,40.0,13000000,131706809,0,0,19
tt0316188,Raising Victor Vargas,Raising Victor Vargas,0,2002,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5480.0,800000,2816116,0,0,19
tt0316234,Slave,Slave,0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,44.0,20000000,187000000,0,0,18
tt0316356,Open Range,Open Range,0,2003,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,70227.0,22000000,68296293,1,0,18
tt0316396,Peter Pan,Peter Pan,0,2003,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,70028.0,4000000,87404651,0,0,18
tt0316465,Radio,Radio,0,2003,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,39449.0,35000000,53293628,0,0,18
tt0316654,Spider-Man 2,Spider-Man 2,0,2004,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,581900.0,200000000,708962323,0,1,17
tt0316732,Taxi,Taxi,0,2004,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,41543.0,1300000,28570902,0,1,17
tt0316763,Thunderstruck,Thunderstruck,0,2004,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,917.0,587211,587211,0,0,17
tt0317132,Because of Winn-Dixie,Because of Winn-Dixie,0,2005,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,11219.0,14000000,32645546,0,0,16
tt0317198,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,0,2004,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,110974.0,40000000,262500000,1,0,17
tt0317219,Cars,Cars,0,2006,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,391055.0,120000000,461983149,1,1,15
tt0317248,City of God,Cidade de Deus,0,2002,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,726110.0,3300000,30641770,0,0,19
tt0317303,Daddy Day Care,Daddy Day Care,0,2003,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,66528.0,60000000,164433867,0,0,18
tt0317648,Hidalgo,Hidalgo,0,2004,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,79944.0,100000000,108103450,0,0,17
tt0317676,House of the Dead,House of the Dead,0,2003,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,36889.0,7000000,13818181,0,0,18
tt0317705,The Incredibles,The Incredibles,0,2004,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,685711.0,92000000,631442092,1,1,17
tt0317740,The Italian Job,The Italian Job,0,2003,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,355022.0,60000000,176070171,1,0,18
tt0317919,Mission: Impossible III,Mission: Impossible III,0,2006,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,342633.0,150000000,397850012,1,1,15
tt0318081,A Sound of Thunder,A Sound of Thunder,0,2005,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,19430.0,80000000,11665465,1,0,16
tt0318155,Looney Tunes: Back in Action,Looney Tunes: Back in Action,0,2003,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,36198.0,80000000,68514844,0,0,18
tt0318283,Alex & Emma,Alex & Emma,0,2003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,13275.0,30000000,15368897,0,1,18
tt0318627,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,192909.0,45000000,129394835,0,0,17
tt0318773,Tristan,Tristan,0,2003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,270.0,31000000,28000000,0,0,18
tt0318949,By the Sea,By the Sea,0,2002,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,42.0,9000000,78988148,0,0,19
tt0318974,The Alamo,The Alamo,0,2004,137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,20623.0,145000000,25819961,0,1,17
tt0319061,Big Fish,Big Fish,0,2003,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,429144.0,70000000,123218424,1,1,18
tt0319262,The Day After Tomorrow,The Day After Tomorrow,0,2004,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,431732.0,125000000,544272402,0,0,17
tt0319343,Elf,Elf,0,2003,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,240967.0,32000000,173398518,0,0,18
tt0319470,The Guys,The Guys,0,2002,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1334.0,100000000,170432927,0,0,19
tt0319736,The Legend of Bhagat Singh,The Legend of Bhagat Singh,0,2002,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,15784.0,3000000,6000000,0,0,19
tt0319767,Luck,Luck,0,2003,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,436.0,25000000,59192128,0,0,18
tt0319803,Man of the Year,Man of the Year,0,2002,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,223.0,20000000,42472472,0,0,19
tt0320159,All the Way,The Night We Called It a Day,0,2003,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,937.0,60000000,129832389,0,0,18
tt0320244,Party Monster,Party Monster,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,15747.0,5000000,742898,0,0,18
tt0320626,Through the Looking Glass,Through the Looking Glass,0,2006,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,65.0,170000000,299457024,0,0,15
tt0320661,Kingdom of Heaven,Kingdom of Heaven,0,2005,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,277239.0,130000000,218122627,1,1,16
tt0320691,Underworld,Underworld,0,2003,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,261956.0,70000000,160112671,0,0,18
tt0320751,Warrior,Warrior,0,2002,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4,220.0,25000000,23057115,0,0,19
tt0321626,Centipede!,Centipede!,0,2004,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,412.0,2011799,252207,0,0,17
tt0321858,30 Days,30 Days,0,2006,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,180.0,30000000,75505973,0,0,15
tt0322259,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,264393.0,76000000,236350661,0,0,18
tt0322298,The Bottom of the Sea,El fondo del mar,0,2003,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1272.0,1580000,7000000,0,0,18
tt0322330,Freaky Friday,Freaky Friday,0,2003,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,132298.0,26000000,160846332,0,0,18
tt0322423,Louder Than Bombs,Glosniej od bomb,0,2001,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,315.0,11000000,161789,0,0,20
tt0322802,Jackass: The Movie,Jackass: The Movie,0,2002,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,86727.0,5000000,64282312,0,1,19
tt0322824,Japón,Japón,0,2002,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,3552.0,8250378,3262957,0,0,19
tt0323013,Lakshya,Lakshya,0,2004,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,22474.0,4500000,4600000,0,0,17
tt0323033,Laws of Attraction,Laws of Attraction,0,2004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,22939.0,28000000,30016165,0,0,17
tt0323298,The Mother,The Mother,0,2003,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,4267.0,2500000,1062253,0,0,18
tt0323642,Piglet's Big Movie,Piglet's Big Movie,0,2003,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7538.0,46000000,62870546,0,0,18
tt0323944,Shattered Glass,Shattered Glass,0,2003,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1,34754.0,6000000,2944752,0,0,18
tt0324127,Suspect Zero,Suspect Zero,0,2004,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,19485.0,27000000,13000000,1,0,17
tt0324133,Swimming Pool,Swimming Pool,0,2003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,44291.0,7800000,22441323,0,0,18
tt0324216,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,136333.0,9500000,107071655,0,0,18
tt0324554,Wicker Park,Wicker Park,0,2004,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,55327.0,30000000,13001257,0,0,17
tt0325005,Antikiller,[Anti]killer,0,2002,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,1569.0,2500000,2141028,0,0,19
tt0325043,New Moon,Bagong buwan,0,2001,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9,59.0,50000000,709827462,0,0,20
tt0325055,Sylvia,Sylvia,0,2003,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,10718.0,7000000,10000000,0,0,18
tt0325537,Head of State,Head of State,0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,20015.0,35200000,37788228,0,0,18
tt0325596,The I Inside,The I Inside,0,2004,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,10733.0,8800000,72962,0,0,17
tt0325655,The Eye,Gin gwai,0,2002,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,28713.0,12000000,56309766,0,0,19
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,0,2003,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,135553.0,95000000,160099222,0,0,18
tt0325710,The Last Samurai,The Last Samurai,0,2003,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,418378.0,140000000,456758981,1,0,18
tt0325805,Matchstick Men,Matchstick Men,0,2003,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,127871.0,62000000,65565672,0,1,18
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1050938.0,140000000,655011224,1,1,18
tt0326384,Want,Want,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,40.0,20000000,69766483,0,0,18
tt0326441,Yesterday,Yeseuteodei,0,2002,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,804.0,26000000,88092097,0,0,19
tt0326769,Biker Boyz,Biker Boyz,0,2003,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,13211.0,24000000,23510601,0,0,18
tt0326773,Blue,Blue,0,2002,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,368.0,12000000,22741061,0,0,19
tt0326806,Civil Brand,Civil Brand,0,2002,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,738.0,500000,243347,0,0,19
tt0326828,A Different Loyalty,A Different Loyalty,0,2004,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1446.0,13000000,574672,0,0,17
tt0326905,The Great Raid,The Great Raid,0,2005,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7,22069.0,80000000,10166502,0,0,16
tt0327036,Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat,0,2002,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1716.0,3000000,19184015,0,0,19
tt0327056,Mystic River,Mystic River,0,2003,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,439751.0,25000000,156822020,1,1,18
tt0327084,Over the Hedge,Over the Hedge,0,2006,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,167584.0,80000000,343397247,0,0,15
tt0327162,The Stepford Wives,The Stepford Wives,0,2004,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,64499.0,90000000,102000000,0,0,17
tt0327247,The Whole Ten Yards,The Whole Ten Yards,0,2004,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55494.0,40000000,26155781,0,0,17
tt0327437,Around the World in 80 Days,Around the World in 80 Days,0,2004,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,87953.0,110000000,72178895,0,0,17
tt0327554,Catwoman,Catwoman,0,2004,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4,115331.0,100000000,82102379,0,0,17
tt0327597,Coraline,Coraline,0,2009,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,211899.0,60000000,124596398,0,0,12
tt0327679,Ella Enchanted,Ella Enchanted,0,2004,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,65647.0,31000000,27388767,0,0,17
tt0327850,The Rundown,The Rundown,0,2003,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,104721.0,85000000,80916492,1,0,18
tt0328033,Kingdom,Kingdom,0,2001,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,49.0,170000000,1303459585,0,0,20
tt0328099,Malibu's Most Wanted,Malibu's Most Wanted,0,2003,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,19185.0,15000000,34000000,0,0,18
tt0328107,Man on Fire,Man on Fire,0,2004,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,347730.0,70000000,130293714,1,1,17
tt0328390,Second Best,Second Best,0,2004,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,444.0,10000000,85978266,0,0,17
tt0328538,Thirteen,Thirteen,0,2003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,83950.0,85000000,311312624,0,0,18
tt0328589,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,50325.0,18000000,58878723,0,0,18
tt0328828,American Wedding,American Wedding,0,2003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,200826.0,55000000,231449203,0,0,18
tt0328880,Brother Bear,Brother Bear,0,2003,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,103925.0,128000000,250397798,1,0,18
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,0,2003,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,38829.0,19000000,39267515,0,1,18
tt0329101,Freddy vs. Jason,Freddy vs. Jason,0,2003,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,115864.0,30000000,114908830,0,1,18
tt0329130,The Grail,The Grail,0,2002,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,13.0,400000,5028949,0,0,19
tt0329276,Vendetta,Laguna,0,2001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,322.0,54000000,132511035,0,0,20
tt0329354,Marigold,Marigold,0,2007,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8,1953.0,10000000,136836156,0,0,14
tt0329485,The Butterfly,Le papillon,0,2002,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2949.0,13000000,96060858,0,0,19
tt0329575,Seabiscuit,Seabiscuit,0,2003,140,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3,70839.0,87000000,148336445,1,0,18
tt0329691,Torque,Torque,0,2004,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,27878.0,40000000,46546197,0,0,17
tt0329717,Hollywood Homicide,Hollywood Homicide,0,2003,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,36850.0,75000000,51142659,1,0,18
tt0329768,The Wind,The Wind,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,241.0,4000000,402352579,0,0,20
tt0329774,xXx: State of the Union,xXx: State of the Union,0,2005,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,69344.0,60000000,71073932,1,0,16
tt0330099,The Brown Bunny,The Brown Bunny,0,2003,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15092.0,10000000,365734,0,0,18
tt0330136,Charly,Charly,0,2002,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,993.0,950000,814666,0,0,19
tt0330175,Corn,Corn,0,2004,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,292.0,800000,14568989,0,0,17
tt0330242,Dynamite,Dynamite,0,2004,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,239.0,400000,46118097,0,0,17
tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7,579708.0,150000000,895921036,0,0,16
tt0330383,Henry X,Henry X,0,2003,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,36.0,10000000,4596705,0,0,18
tt0330602,Mambo Italiano,Mambo Italiano,0,2003,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6555.0,4361898,3031801,0,0,18
tt0330691,The Card Player,Il cartaio,0,2004,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,5216.0,2600000,3368452,0,0,17
tt0330720,On the Bus,On the Bus,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,309.0,2400000,5731103,0,0,20
tt0330793,The Punisher,The Punisher,0,2004,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,155412.0,33000000,54700105,0,0,17
tt0330802,Raid,Raid,0,2003,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,2135.0,4500000,6566916,0,0,18
tt0330843,Saathiya,Saathiya,0,2002,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6894.0,3000000,12000000,0,0,19
tt0330949,Surveillance,Surveillance,0,2001,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,15.0,3500000,1115493,0,0,20
tt0331464,Deception,Deception,0,2003,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,59.0,25000000,17772506,0,0,18
tt0331487,Expecting,Expecting,0,2002,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,98.0,40000000,79700000,0,0,19
tt0331621,Run,Run,0,2002,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,925.0,45000000,224834564,0,0,19
tt0331632,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,54043.0,80000000,181466833,0,0,17
tt0331933,Man of the House,Man of the House,0,2005,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,23556.0,40000000,21577624,1,0,16
tt0331953,Club Dread,Club Dread,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,29306.0,8500000,5001655,0,0,17
tt0332136,If Only,If Only,0,2004,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,32150.0,532673,3000000,0,0,17
tt0332167,Justice,Justice,0,2003,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,138.0,70000000,657000000,0,0,18
tt0332280,The Notebook,The Notebook,0,2004,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,544371.0,29000000,115603229,0,0,17
tt0332379,School of Rock,The School of Rock,0,2003,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,293381.0,35000000,131095990,0,1,18
tt0332381,The Sea,Hafið,0,2002,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1684.0,9000000,78988148,0,0,19
tt0332452,Troy,Troy,0,2004,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,510178.0,175000000,497409852,1,1,17
tt0332605,House of Fools,Dom durakov,0,2002,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,2773.0,2500000,57862,0,0,19
tt0332658,Intermission,Intermission,0,2003,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,15659.0,5000000,4856298,0,1,18
tt0332712,My Baby's Daddy,My Baby's Daddy,0,2004,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3709.0,12000000,18490423,0,0,17
tt0333766,Garden State,Garden State,0,2004,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,212341.0,2500000,26781723,0,0,17
tt0333780,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,64602.0,45000000,124914842,0,0,18
tt0334405,Spellbound,Spellbound,0,2002,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,12150.0,1500000,7000000,0,0,19
tt0335013,The Company,The Company,0,2003,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,6522.0,15000000,2281585,0,1,18
tt0335121,Godsend,Godsend,0,2004,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,25408.0,25000000,30120671,1,0,17
tt0335245,The Ladykillers,The Ladykillers,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,102563.0,35000000,76700000,1,1,17
tt0335266,Lost in Translation,Lost in Translation,0,2003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,435563.0,4000000,119723856,1,1,18
tt0335345,The Passion of the Christ,The Passion of the Christ,0,2004,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,223568.0,30000000,611899420,1,1,17
tt0335438,Starsky & Hutch,Starsky & Hutch,0,2004,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,143524.0,60000000,170268750,0,0,17
tt0335559,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,0,2004,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,27434.0,17000000,16980098,0,0,17
tt0335563,Wonderland,Wonderland,0,2003,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,21950.0,5000000,431020,0,0,18
tt0337563,13 Going on 30,13 Going on 30,0,2004,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,179068.0,37000000,96455697,0,0,17
