tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,Game-Show,History,Music,Musical,News,Reality-TV,Sci-Fi,Short,Sport,Talk-Show,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector
tt0323033,Laws of Attraction,Laws of Attraction,0,2004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,22939.0,28000000,30016165,True,True
tt0323298,The Mother,The Mother,0,2003,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,4267.0,2500000,1062253,True,True
tt0323642,Piglet's Big Movie,Piglet's Big Movie,0,2003,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7538.0,46000000,62870546,False,False
tt0323944,Shattered Glass,Shattered Glass,0,2003,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1,34754.0,6000000,2944752,True,False
tt0324127,Suspect Zero,Suspect Zero,0,2004,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,19485.0,27000000,13000000,True,False
tt0324133,Swimming Pool,Swimming Pool,0,2003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,44291.0,7800000,22441323,True,True
tt0324216,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,136333.0,9500000,107071655,True,True
tt0324554,Wicker Park,Wicker Park,0,2004,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,55327.0,30000000,13001257,True,False
tt0325005,Antikiller,[Anti]killer,0,2002,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,1569.0,2500000,2141028,False,False
tt0325043,New Moon,Bagong buwan,0,2001,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9,59.0,50000000,709827462,False,False
tt0325055,Sylvia,Sylvia,0,2003,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,10718.0,7000000,10000000,True,True
tt0325537,Head of State,Head of State,0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,20015.0,35200000,37788228,True,False
tt0325596,The I Inside,The I Inside,0,2004,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,10733.0,8800000,72962,True,True
tt0325655,The Eye,Gin gwai,0,2002,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,28713.0,12000000,56309766,False,False
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,0,2003,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,135553.0,95000000,160099222,True,True
tt0325710,The Last Samurai,The Last Samurai,0,2003,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,418378.0,140000000,456758981,True,True
tt0325805,Matchstick Men,Matchstick Men,0,2003,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,127871.0,62000000,65565672,True,True
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1050938.0,140000000,655011224,True,True
tt0326384,Want,Want,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,40.0,20000000,69766483,False,False
tt0326441,Yesterday,Yeseuteodei,0,2002,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,804.0,26000000,88092097,False,False
tt0326769,Biker Boyz,Biker Boyz,0,2003,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,13211.0,24000000,23510601,True,True
tt0326773,Blue,Blue,0,2002,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,368.0,12000000,22741061,False,False
tt0326806,Civil Brand,Civil Brand,0,2002,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,738.0,500000,243347,True,False
tt0326828,A Different Loyalty,A Different Loyalty,0,2004,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1446.0,13000000,574672,True,False
tt0326905,The Great Raid,The Great Raid,0,2005,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7,22069.0,80000000,10166502,True,True
tt0327036,Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat,0,2002,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1716.0,3000000,19184015,True,False
tt0327056,Mystic River,Mystic River,0,2003,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,439751.0,25000000,156822020,True,True
tt0327084,Over the Hedge,Over the Hedge,0,2006,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,167584.0,80000000,343397247,True,False
tt0327162,The Stepford Wives,The Stepford Wives,0,2004,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,64499.0,90000000,102000000,True,True
tt0327247,The Whole Ten Yards,The Whole Ten Yards,0,2004,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55494.0,40000000,26155781,True,False
tt0327437,Around the World in 80 Days,Around the World in 80 Days,0,2004,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,87953.0,110000000,72178895,True,True
tt0327554,Catwoman,Catwoman,0,2004,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4,115331.0,100000000,82102379,True,False
tt0327597,Coraline,Coraline,0,2009,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,211899.0,60000000,124596398,True,True
tt0327679,Ella Enchanted,Ella Enchanted,0,2004,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,65647.0,31000000,27388767,True,False
tt0327850,The Rundown,The Rundown,0,2003,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,104721.0,85000000,80916492,True,True
tt0328033,Kingdom,Kingdom,0,2001,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,49.0,170000000,1303459585,False,False
tt0328099,Malibu's Most Wanted,Malibu's Most Wanted,0,2003,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,19185.0,15000000,34000000,True,False
tt0328107,Man on Fire,Man on Fire,0,2004,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,347730.0,70000000,130293714,True,True
tt0328390,Second Best,Second Best,0,2004,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,444.0,10000000,85978266,False,False
tt0328538,Thirteen,Thirteen,0,2003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,83950.0,85000000,311312624,True,False
tt0328589,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,50325.0,18000000,58878723,True,True
tt0328828,American Wedding,American Wedding,0,2003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,200826.0,55000000,231449203,True,False
tt0328880,Brother Bear,Brother Bear,0,2003,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,103925.0,128000000,250397798,True,False
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,0,2003,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,38829.0,19000000,39267515,True,True
tt0329101,Freddy vs. Jason,Freddy vs. Jason,0,2003,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,115864.0,30000000,114908830,True,True
tt0329130,The Grail,The Grail,0,2002,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,13.0,400000,5028949,False,False
tt0329276,Vendetta,Laguna,0,2001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,322.0,54000000,132511035,True,False
tt0329354,Marigold,Marigold,0,2007,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8,1953.0,10000000,136836156,True,False
tt0329485,The Butterfly,Le papillon,0,2002,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2949.0,13000000,96060858,False,False
tt0329575,Seabiscuit,Seabiscuit,0,2003,140,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3,70839.0,87000000,148336445,True,True
tt0329691,Torque,Torque,0,2004,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,27878.0,40000000,46546197,False,False
tt0329717,Hollywood Homicide,Hollywood Homicide,0,2003,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,36850.0,75000000,51142659,True,False
tt0329768,The Wind,The Wind,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,241.0,4000000,402352579,False,False
tt0329774,xXx: State of the Union,xXx: State of the Union,0,2005,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,69344.0,60000000,71073932,True,True
tt0330099,The Brown Bunny,The Brown Bunny,0,2003,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15092.0,10000000,365734,True,True
tt0330136,Charly,Charly,0,2002,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,993.0,950000,814666,False,False
tt0330175,Corn,Corn,0,2004,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,292.0,800000,14568989,True,False
tt0330242,Dynamite,Dynamite,0,2004,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,239.0,400000,46118097,False,False
tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7,579708.0,150000000,895921036,True,True
tt0330383,Henry X,Henry X,0,2003,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,36.0,10000000,4596705,False,False
tt0330602,Mambo Italiano,Mambo Italiano,0,2003,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6555.0,4361898,3031801,False,False
tt0330691,The Card Player,Il cartaio,0,2004,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,5216.0,2600000,3368452,False,True
tt0330720,On the Bus,On the Bus,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,309.0,2400000,5731103,False,False
tt0330793,The Punisher,The Punisher,0,2004,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,155412.0,33000000,54700105,True,False
tt0330802,Raid,Raid,0,2003,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,2135.0,4500000,6566916,False,False
tt0330843,Saathiya,Saathiya,0,2002,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6894.0,3000000,12000000,True,True
tt0330949,Surveillance,Surveillance,0,2001,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,15.0,3500000,1115493,False,False
tt0331464,Deception,Deception,0,2003,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,59.0,25000000,17772506,False,False
tt0331487,Expecting,Expecting,0,2002,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,98.0,40000000,79700000,False,False
tt0331621,Run,Run,0,2002,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,925.0,45000000,224834564,False,False
tt0331632,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,54043.0,80000000,181466833,True,False
tt0331933,Man of the House,Man of the House,0,2005,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,23556.0,40000000,21577624,True,True
tt0331953,Club Dread,Club Dread,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,29306.0,8500000,5001655,True,False
tt0332136,If Only,If Only,0,2004,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,32150.0,532673,3000000,True,True
tt0332167,Justice,Justice,0,2003,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,138.0,70000000,657000000,False,False
tt0332280,The Notebook,The Notebook,0,2004,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,544371.0,29000000,115603229,True,True
tt0332379,School of Rock,The School of Rock,0,2003,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,293381.0,35000000,131095990,True,True
tt0332381,The Sea,Hafið,0,2002,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1684.0,9000000,78988148,False,True
tt0332452,Troy,Troy,0,2004,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,510178.0,175000000,497409852,True,True
tt0332605,House of Fools,Dom durakov,0,2002,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,2773.0,2500000,57862,False,False
tt0332658,Intermission,Intermission,0,2003,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,15659.0,5000000,4856298,True,True
tt0332712,My Baby's Daddy,My Baby's Daddy,0,2004,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3709.0,12000000,18490423,True,False
tt0333766,Garden State,Garden State,0,2004,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,212341.0,2500000,26781723,True,True
tt0333780,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,64602.0,45000000,124914842,True,False
tt0334405,Spellbound,Spellbound,0,2002,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,12150.0,1500000,7000000,False,True
tt0335013,The Company,The Company,0,2003,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,6522.0,15000000,2281585,True,True
tt0335121,Godsend,Godsend,0,2004,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,25408.0,25000000,30120671,True,True
tt0335245,The Ladykillers,The Ladykillers,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,102563.0,35000000,76700000,True,True
tt0335266,Lost in Translation,Lost in Translation,0,2003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,435563.0,4000000,119723856,True,True
tt0335345,The Passion of the Christ,The Passion of the Christ,0,2004,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,223568.0,30000000,611899420,True,True
tt0335438,Starsky & Hutch,Starsky & Hutch,0,2004,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,143524.0,60000000,170268750,True,True
tt0335559,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,0,2004,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,27434.0,17000000,16980098,True,True
tt0335563,Wonderland,Wonderland,0,2003,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,21950.0,5000000,431020,True,False
tt0337563,13 Going on 30,13 Going on 30,0,2004,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,179068.0,37000000,96455697,True,True
tt0337579,Barbershop 2: Back in Business,Barbershop 2: Back in Business,0,2004,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,14688.0,18000000,65070412,True,True
tt0337609,Detroit,Detroit,0,2006,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,81.0,34000000,23355100,False,False
tt0337692,On the Road,On the Road,0,2012,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,40999.0,25000000,8784318,True,True
tt0337711,Rugrats Go Wild,Rugrats Go Wild,0,2003,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,8125.0,25000000,55443032,True,False
tt0337741,Something's Gotta Give,Something's Gotta Give,0,2003,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,117203.0,80000000,266728738,True,True
tt0337909,Calendar Girls,Calendar Girls,0,2003,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,25630.0,10000000,96542059,True,False
tt0337917,Catch That Kid,Catch That Kid,0,2004,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,10075.0,18000000,16702864,True,True
tt0337921,Cellular,Cellular,0,2004,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,98058.0,25000000,56422687,True,True
tt0337922,Change Up,Change Up,0,2002,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,36.0,52000000,75450437,False,False
tt0337972,Defiance,Defiance,0,2002,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,115.0,32000000,51155219,False,False
tt0337978,Live Free or Die Hard,Live Free or Die Hard,0,2007,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,397862.0,110000000,383531464,True,False
tt0338013,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,955074.0,20000000,72258126,True,True
tt0338077,Grind,Grind,0,2003,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,12207.0,6000000,5141166,True,False
tt0338094,The Haunted Mansion,The Haunted Mansion,0,2003,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1,47283.0,90000000,182290266,True,False
tt0338096,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,0,2004,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,27656.0,25000000,27685016,True,False
tt0338135,The Barbarian Invasions,Les invasions barbares,0,2003,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,28916.0,8000000,3432342,True,True
tt0338188,The Missing,The Missing,0,2003,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,34852.0,60000000,38364277,True,True
tt0338216,Lucky You,Lucky You,0,2007,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,20435.0,55000000,8461686,True,True
tt0338309,Evil,Ondskan,0,2003,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,36955.0,40000000,5500000,True,True
tt0338325,Paparazzi,Paparazzi,0,2004,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,14966.0,20000000,16605763,True,True
tt0338337,Paycheck,Paycheck,0,2003,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,106473.0,60000000,95427515,True,True
tt0338348,The Polar Express,The Polar Express,0,2004,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,189235.0,165000000,310634054,True,True
tt0338427,Shopgirl,Shopgirl,0,2005,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,23736.0,10284523,11588205,True,False
tt0338459,Spy Kids 3-D: Game Over,Spy Kids 3: Game Over,0,2003,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,58072.0,38000000,197011982,True,True
tt0338466,Stuck on You,Stuck on You,0,2003,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,52309.0,55000000,65784503,True,True
tt0338526,Van Helsing,Van Helsing,0,2004,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1,256064.0,160000000,300257475,True,False
tt0338564,Infernal Affairs,Mou gaan dou,0,2002,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,121845.0,125000,8708932,True,True
tt0338751,The Aviator,The Aviator,0,2004,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,348076.0,110000000,213700000,True,True
tt0339034,From Justin to Kelly,From Justin to Kelly,0,2003,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1,26331.0,12000000,4922166,False,False
tt0339291,A Series of Unfortunate Events,A Series of Unfortunate Events,0,2004,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,202898.0,140000000,209073645,True,True
tt0339412,Mr. 3000,Mr. 3000,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,14148.0,30000000,21800302,True,False
tt0339419,The Mudge Boy,The Mudge Boy,0,2003,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,4422.0,800000,62852,True,False
tt0339535,The Professional,Profesionalac,0,2003,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,6465.0,16000000,45284974,False,True
tt0339537,The Gunman,The Gunman,0,2004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,450.0,40000000,13644292,False,False
tt0339727,Stateside,Stateside,0,2004,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9,1907.0,16000000,174318,True,False
tt0339804,The Affair,The Affair,0,2004,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,83.0,30000000,1198113,False,False
tt0339827,Twist,Twist,0,2003,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1370.0,2000000,510466,True,False
tt0340012,Being Julia,Being Julia,0,2004,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,12343.0,18000000,14339171,True,True
tt0340084,The Drop,The Drop,0,2006,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7,248.0,12600000,19054534,True,False
tt0340103,Exorcism,Exorcism,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,271.0,19000000,145166804,False,False
tt0340110,Fat Pizza,Fat Pizza,0,2003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,3566.0,400000,7888102,False,False
tt0340377,The Station Agent,The Station Agent,0,2003,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,69209.0,500000,8679814,True,True
tt0340855,Monster,Monster,0,2003,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,144698.0,60000000,25814306,True,True
tt0340951,Runaways,Runaways,0,2003,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,123.0,10000000,2995811,False,False
tt0341284,Brothers,Broidit,0,2003,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,128.0,26000000,43318349,False,False
tt0342012,9,9,0,2002,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,1719.0,30000000,48428063,False,False
tt0342258,Unleashed,Unleashed,0,2005,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,101156.0,80000000,181466833,True,True
tt0342316,"Love, Sex and Eating the Bones","Love, Sex and Eating the Bones",0,2003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,715.0,2500000,321000,False,False
tt0342735,Manderlay,Manderlay,0,2005,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,23275.0,14200000,674918,True,True
tt0342823,Need,Need,0,2005,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,17.0,66000000,203277636,False,False
tt0343121,Tupac: Resurrection,Tupac: Resurrection,0,2003,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.9,9382.0,300000,7808524,False,False
tt0343135,Along Came Polly,Along Came Polly,0,2004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,132214.0,42000000,178311729,True,True
tt0343221,Mother of Mine,Äideistä parhain,0,2005,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6,4372.0,3131855,2851888,True,False
tt0343660,50 First Dates,50 First Dates,0,2004,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,340853.0,75000000,196482882,True,True
tt0343737,The Good Shepherd,The Good Shepherd,0,2006,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7,101197.0,85000000,100266865,True,True
tt0343818,"I, Robot","I, Robot",0,2004,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,518198.0,120000000,347234916,True,True
tt0343996,The Lost City,The Lost City,0,2005,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,9424.0,49000000,119682635,True,False
tt0344285,Requiem,Réquiem por un soldado,0,2002,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,8.0,40000000,130290885,False,False
tt0344854,Arthur and the Invisibles,Arthur et les Minimoys,0,2006,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,35495.0,86000000,107944236,True,True
tt0345074,Connie and Carla,Connie and Carla,0,2004,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,8185.0,20000000,11341016,True,False
tt0345551,Latter Days,Latter Days,0,2003,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,17455.0,850000,819939,False,False
tt0345601,Machine,Machine,0,2007,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,495.0,30000000,2527904,True,False
tt0345853,Stealing Rembrandt,Rembrandt,0,2003,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,3071.0,3000000,59466,True,True
tt0345950,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,85683.0,30000000,140161792,True,False
tt0346156,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,0,2004,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,83726.0,70000000,57958696,True,True
tt0346457,Mangal Pandey,Mangal Pandey: The Rising,0,2005,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6,9773.0,70000000,7250000,True,True
tt0346491,Alexander,Alexander,0,2004,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,166623.0,155000000,167298192,True,True
tt0346943,Entourage,Entourage,0,2000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,95.0,30000000,49263404,False,False
tt0346971,Fate,Fate,0,2003,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,171.0,185000000,261119292,False,False
tt0347014,Forbidden,Forbidden,0,2001,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,643.0,55000000,127906624,False,False
tt0347149,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,362051.0,24000000,236049757,False,True
tt0347332,Khakee,Khakee,0,2004,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,15522.0,3344039,6546059,False,True
tt0347534,Messengers,Messengers,0,2004,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,120.0,16000000,55060212,False,False
tt0348121,Steamboy,Suchîmubôi,0,2004,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,17289.0,26000000,18900000,True,True
tt0348150,Superman Returns,Superman Returns,0,2006,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,277055.0,270000000,391081192,True,True
tt0348333,Waiting...,Waiting...,0,2005,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,94628.0,3000000,18637690,True,False
tt0348551,Blue,Blue,0,2003,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,139.0,12000000,22741061,False,False
tt0348593,The Door in the Floor,The Door in the Floor,0,2004,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,15520.0,7500000,6715067,True,False
tt0348836,Gothika,Gothika,0,2003,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,110748.0,40000000,141591324,True,True
tt0348843,Jism,Jism,0,2003,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,2119.0,501717,5481471,False,False
